symbol,horizon,rows,hit_rate_%,mae_%,rmse_%,mean_pred_%,mean_real_%,pearson_r,wilson_low,wilson_high,stability_qtr_std,start_date,end_date
DOMS,1d,494,50.40485829959514,1.7383433149448857,2.3905529699662886,0.49401525258951595,0.16087648610643543,0.36474306288652947,0.4600969350427195,0.5479377490817088,0.30807935081163557,2023-12-20,2025-12-26
DONEAR,1d,974,45.829042224510815,2.0626103884514673,2.949288875756736,0.45665849363184763,0.08829031778465372,0.7248463314278772,0.4271760894077941,0.4897334885174813,0.43630311428504076,2021-12-28,2025-12-26
DPABHUSHAN,1d,972,48.35390946502058,1.8677256991175,2.624716714051249,0.45335318449211787,0.1668214407487514,0.6753414849182917,0.45224925357713225,0.5149585391630012,0.4343763684829633,2021-12-28,2025-12-26
DPSCLTD,1d,945,43.597883597883595,2.0199308776785476,2.9860791776140925,0.44246113469077464,-0.01567936810641692,0.5700561672203778,0.40468405111048084,0.46779202919628476,0.4830851066406661,2021-12-28,2025-12-26
DPWIRES,1d,975,44.82051282051282,1.9487616230141351,2.8754569350001487,0.4181918526817503,0.049409755132145655,0.7030637862137126,0.4172527880595395,0.4795640207070679,0.9152115269437262,2021-12-28,2025-12-26
DRCSYSTEMS,1d,838,48.800959232613906,2.861376598132956,4.750777894926968,0.44575246727750845,0.00022682331424069748,0.5106596864775026,0.454217523398065,0.5219116160478637,1.725702213007833,2021-12-28,2025-12-26
DREAMFOLKS,1d,803,44.0,1.797485865264676,2.5538566354533883,0.45001026367592944,-0.1443058392333576,0.6577943221538847,0.4059699776634389,0.4746035084562146,0.5520508168508133,2022-09-06,2025-12-26
DREDGECORP,1d,967,47.25956566701137,2.099013027336279,3.0143093281965565,0.4859669171968211,0.166187889055872,0.6960137804281544,0.44129892241110485,0.5041092677612156,0.439198213215903,2021-12-28,2025-12-26
DRREDDY,1d,955,52.460732984293195,0.9891759559604012,1.3275876621653657,0.5474486977852476,0.03918718734012589,0.5237313311925504,0.49289847330595626,0.5561190077878968,0.215232862480935,2021-12-28,2025-12-26
DSSL,1d,976,45.28688524590164,2.520354218481121,3.717354797650533,0.44015490822605075,0.250399792858869,0.6900694089463086,0.4218850065158839,0.48422226633311527,0.550614050949357,2021-12-28,2025-12-26
DTIL,1d,974,46.714579055441476,1.6654101428910952,2.5674102510428627,0.43840820136114084,-0.015256682295869349,0.6827543086567661,0.4360028432500512,0.49854688341324477,0.500287364712874,2021-12-28,2025-12-26
DUCON,1d,945,44.08945686900959,2.6700992665213543,3.3864333912438203,0.4418084793489173,-0.09383298995849916,0.5381142184537868,0.40944238443194214,0.47282840209253874,1.313134077947298,2021-12-28,2025-12-26
DVL,1d,965,47.614107883817425,1.8160013086102353,2.7285501482175905,0.45983543570181834,0.06320700620152052,0.7018168653644696,0.44477055195437687,0.5077010095077467,0.43713752194600813,2021-12-28,2025-12-26
DWARKESH,1d,960,45.208333333333336,1.7263410009343574,2.471298102038053,0.45064280007895996,-0.03372060042823401,0.6630461858241354,0.4208527540872354,0.48369587714013645,0.4120274572333519,2021-12-28,2025-12-26
DYCL,1d,829,45.71773220747889,2.2805709775493614,3.34759780397839,0.4558907576782586,0.252615515030857,0.7143554470715421,0.4235408279633177,0.491208867537003,0.6322691820599764,2022-07-27,2025-12-26
DYNAMATECH,1d,968,49.48347107438016,2.04463049115162,2.7332892498487915,0.48164666213492263,0.1938174155042517,0.29315618186744713,0.4634207232924587,0.5262895340169628,0.5188225475556535,2021-12-28,2025-12-26
DYNPRO,1d,975,42.813141683778234,2.0431882927834777,2.819065297946828,0.46790909501632616,-0.04635909034549622,0.7164969326925444,0.3973984281921499,0.45942909888381,0.32477946059955165,2021-12-28,2025-12-26
E2E,1d,970,51.23711340206186,2.734290610674435,3.326044546915002,0.5232850202870178,0.38827654579575305,0.6294148690046324,0.48092812927825995,0.5437165357268084,0.7711453813692524,2021-12-28,2025-12-26
EASEMYTRIP,1d,961,42.767950052029136,1.9243196966928786,2.8716520142942596,0.43689096460414173,-0.039425378390981404,0.5891454329877308,0.39674798965334956,0.45918691199268213,0.3078010189787214,2021-12-28,2025-12-26
EBANKNIFTY,1d,300,52.666666666666664,0.7669486086061083,0.9853856885567606,0.5547166516317505,0.04662481735178216,0.40389909679199437,0.47018700866487334,0.5824720084019139,0.11506402922667995,2024-09-16,2025-12-26
EBBETF0430,1d,705,59.858156028368796,0.5798234145954374,0.6442336970588283,0.6100659306345406,0.036813434894525855,0.1361217700052271,0.5619570843817426,0.6341375014890639,0.02994893304259199,2021-12-28,2025-12-26
EBBETF0431,1d,716,59.497206703910614,0.6329497470165053,0.6743547462870889,0.6670580658936398,0.034819258016247745,0.20931820751481633,0.5586001514375458,0.6303303021511324,0.0371497411268166,2021-12-28,2025-12-26
EBBETF0433,1d,548,60.948905109489054,0.6311431343956302,0.6930350903933775,0.6615938934735567,0.0433036185742958,0.29096272078438684,0.5680146551573005,0.6494390489490952,0.019357665860967033,2022-12-20,2025-12-26
EBGNG,1d,100,43.0,1.9466672771684097,2.4669238981921375,0.44696087085380465,-0.04707078242376895,0.8054278289170715,0.3373313900052838,0.5278478830413564,0.27303890805727,2025-07-30,2025-12-26
ECAPINSURE,1d,227,50.220264317180614,1.0515175584871759,1.3574564681871184,0.4910522011915283,0.07303242901315368,0.41547933398773207,0.4376652182160112,0.5666667566100169,0.2550000584339081,2025-01-06,2025-12-26
ECLERX,1d,963,50.15576323987539,1.759817642841371,2.31945985540584,0.49268442698982423,0.13388344839677485,0.42856483051214017,0.4700343388235041,0.5330685479368503,0.7360489318904497,2021-12-28,2025-12-26
ECOSMOBLTY,1d,322,41.30434782608695,2.419903713814634,3.5084984010295046,0.40852567945635093,-0.18165817342377122,0.7214238743915651,0.3605958067752434,0.4675415458525364,0.6528773562651176,2024-09-04,2025-12-26
EDELWEISS,1d,974,47.016460905349795,2.047625758004401,2.8949336332981797,0.4743089326983466,0.12929738781814293,0.7217558011023388,0.43896616116262327,0.5015979631788683,0.5134528998494795,2021-12-28,2025-12-26
EFCIL,1d,84,42.857142857142854,1.7067901406264667,2.2294341123254933,0.4088708188300779,-0.1356000206371823,0.7611672847737113,0.32815806317877516,0.5352324032972452,0.34490057350157677,2025-08-20,2025-12-26
EGOLD,1d,511,54.59882583170254,0.8257374111864698,1.4131815149498335,0.5715645188336691,0.1583972124377452,0.4797303829928332,0.5026362132801333,0.588654001030443,0.11821826584950748,2023-11-10,2025-12-26
EICHERMOT,1d,972,50.617283950617285,1.2558644977981328,1.6596532858832906,0.560814009875861,0.12378926972586045,0.16261014575349708,0.47477933888852986,0.5375177388339202,0.5678402173334496,2021-12-28,2025-12-26
EIDPARRY,1d,963,49.32502596053998,1.5315157022944623,2.1582974540422684,0.49265511517983174,0.11446950818697015,0.6365266455626406,0.46176268230931766,0.5247914750624796,0.2476248596557487,2021-12-28,2025-12-26
EIEL,1d,258,43.57976653696498,2.4049276817543754,3.358503619520221,0.4158404092211787,0.05619913810745525,0.7504183833845779,0.3765592063364304,0.4969272314096959,1.071226250942533,2024-11-29,2025-12-26
EIFFL,1d,961,46.51404786680541,1.5805379534654667,2.5243694577472904,0.4582040312794691,0.10099835422693355,0.6404529786054414,0.4338058345346398,0.49675271517963454,0.49369448365363944,2021-12-28,2025-12-26
EIHAHOTELS,1d,970,46.749226006191954,1.6373432561795964,2.336680213548239,0.46791515212626955,0.10470131062780426,0.706081683800098,0.43626692656308935,0.498974329567405,0.4242244732584132,2021-12-28,2025-12-26
EIHOTEL,1d,970,48.24742268041237,1.5787807234638542,2.274428946244362,0.45890839249181187,0.1410406040858024,0.6894656765646441,0.4511588044367525,0.5139279201394003,0.3769847124670643,2021-12-28,2025-12-26
EIMCOELECO,1d,971,47.27085478887744,2.342595186955727,3.2753975276927205,0.47968556028030357,0.21451641319671064,0.5663531058250767,0.44147503547168454,0.5041571574917673,0.5455368493675811,2021-12-29,2025-12-26
EKC,1d,981,46.782431052093976,2.204821541673715,3.078988672474713,0.4575268957064768,-0.005827511480070051,0.7350076737468159,0.4367549485360928,0.4991452005825446,1.2790957867886579,2021-12-28,2025-12-26
ELDEHSG,1d,893,46.360582306830906,1.6962160847429713,2.589848790425134,0.4357217242665772,0.06217793600208645,0.6313233132617628,0.4311240110050961,0.49639942234143897,0.31589424327694865,2022-04-12,2025-12-26
ELECON,1d,977,50.87001023541453,2.0543360228687293,2.8430084415766843,0.4973307395531098,0.20956863235997086,0.7019815799435953,0.47737922766633456,0.5399528267652881,0.41231397762292077,2021-12-28,2025-12-26
ELECTCAST,1d,975,48.35728952772074,2.061296342314961,2.780348493950589,0.48458929886540797,0.12715510612382605,0.7399034002125635,0.4523148011378792,0.5149600621937687,0.6126382866443854,2021-12-28,2025-12-26
ELECTHERM,1d,979,51.124744376278116,2.0780148950529886,2.862431924077492,0.5250081970353054,0.23599020999352785,0.6919609467696974,0.47993574034860814,0.5424711326133849,0.5813817764985028,2021-12-28,2025-12-26
ELGIEQUIP,1d,976,46.256410256410255,1.885175072357476,2.72755599963916,0.45536248949757174,0.08951668705957094,0.6643604667367334,0.43147512916192027,0.493946920738697,0.4633869723691058,2021-12-28,2025-12-26
ELIN,1d,722,45.769764216366156,2.029600072541576,2.744834517486136,0.46494849693935775,0.0001290884867318546,0.7653885949300159,0.4216513950273497,0.49419228723371245,0.5728298746688808,2022-12-30,2025-12-26
ELIQUID,1d,5,100.0,0.709691945219693,0.7321322681104688,0.7991062973810139,0.08941435216132107,0.5731596036729036,0.5655085052479191,1.0,0.0,2025-10-16,2025-11-17
ELLEN,1d,121,35.53719008264463,1.7232547113889332,2.2024614829962244,0.36498230775376606,-0.3517414294453575,0.7355845398057738,0.27574447026273174,0.44390026354394796,0.2742615003974748,2025-07-01,2025-12-26
ELM250,1d,70,58.57142857142857,0.5733501388835137,0.7466115782459037,0.4653932138347442,0.049927025088118325,0.36246632238719445,0.46881000069946455,0.6937000207518583,0.09719013193129952,2025-09-09,2025-12-26
EMAMILTD,1d,960,46.458333333333336,1.3790960425240475,1.8877725582108498,0.4715141993615582,0.019979348905143315,0.6805647913933699,0.43323719878098094,0.49621178951751127,0.3139418631903441,2021-12-28,2025-12-26
EMAMIPAP,1d,973,45.5761316872428,1.6662421170806125,2.522981466808409,0.45088321713737206,-0.012969550542015654,0.6730468767089794,0.4246864382442962,0.487184504744812,0.24192606656695873,2021-12-28,2025-12-24
EMAMIREAL,1d,939,42.780748663101605,2.2410773949014473,3.0750185972543775,0.44196538479385705,0.03533658974091176,0.7574671219960142,0.3964528594251439,0.45975291586218886,0.5074893680703635,2021-12-28,2025-12-23
EMBDL,1d,965,47.19917012448133,2.244725192380847,3.217157080036559,0.48000868986100426,-0.022466773923157053,0.7301318642015324,0.4406511677516189,0.5035545783126132,0.497391082180635,2021-12-28,2025-12-11
EMCURE,1d,356,48.03370786516854,1.6434715149370493,2.2589697455843765,0.49821582026184835,0.03625688243889165,0.5580047224318714,0.42892463103051237,0.5321693614372845,0.27116715271191755,2024-07-10,2025-12-26
EMIL,1d,777,44.774193548387096,1.9687334867626805,2.679487627331031,0.4205348524559885,0.06558002482603492,0.7515441250847774,0.41307535259072825,0.4829240393267039,0.443775238786595,2022-10-17,2025-12-26
EMMBI,1d,974,46.0431654676259,1.849999437742388,2.7326650254206117,0.4542450561657799,0.035460859564929136,0.7180046813696038,0.429329695109725,0.49184483308399646,0.39300769354617393,2021-12-28,2025-12-26
EMMVEE,1d,28,35.714285714285715,2.8682957630982893,3.8337539868337087,0.47435025665155667,-0.5711419812052736,0.7542744985988333,0.20705611972458876,0.5417002241777278,0.0,2025-11-18,2025-12-26
EMSLIMITED,1d,551,46.0,2.134105023069888,2.8901463098000493,0.4550932653332911,0.1213357518359859,0.7350867865583297,0.4187678288422098,0.5017870734980983,0.4638111274225122,2023-09-21,2025-12-26
EMUDHRA,1d,863,46.46581691772885,1.661909068859357,2.4872422935222316,0.4447912390842153,0.13044178737352827,0.6328090411957921,0.4316120937032307,0.498017494909037,0.43046474296009807,2022-06-01,2025-12-26
EMULTIMQ,1d,265,51.320754716981135,0.9123592162096164,1.2019445521288148,0.5558138220399333,-0.04194981189099873,0.4321694272173526,0.4532701216538241,0.57276751537854,0.20877771899633898,2024-11-07,2025-12-26
ENDURANCE,1d,966,48.75776397515528,1.4269633809920756,1.9005796429002182,0.4626063808110871,0.06644076682012978,0.42671511048763944,0.456168047446235,0.5190856434657654,0.43479634265725187,2021-12-28,2025-12-26
ENERGY,1d,30,33.333333333333336,0.7571700221895525,0.9061910612419577,0.45543705340797924,-0.12039733202125037,-0.013773169828646353,0.19230295526846194,0.5122027418616973,0.0,2025-11-13,2025-12-26
ENERGYDEV,1d,887,44.960362400906,2.3986614252815075,3.3356811613423347,0.421853047009912,0.07213807099010867,0.6585392232316345,0.4170806704180944,0.4825631893196535,0.5314374123670971,2022-03-28,2025-11-19
ENGINERSIN,1d,971,49.381443298969074,1.7962880394396028,2.5508566501479675,0.5004144710937124,0.14723752071427754,0.7431263179033454,0.46243744830976885,0.5252402191876968,0.32875746281098506,2021-12-28,2025-12-26
ENIFTY,1d,17,47.05882352941177,0.8289466107344219,1.101820753937154,0.4296898856203145,-0.03327203174236809,0.13646311323423455,0.26164801196088106,0.6903710268845051,0.0,2025-11-27,2025-12-24
ENIL,1d,970,47.21649484536083,1.8306595141932855,2.605600072091888,0.4421690425723929,-0.0008209056520274566,0.7192019187056674,0.4409194808981532,0.5036300228404423,0.4007280497341721,2021-12-28,2025-12-26
ENRIN,1d,131,48.85496183206107,1.4662478134242916,1.9177701662794224,0.49172647156182664,-0.02773423168368772,0.21942038177827283,0.4045028423085701,0.5732488307656145,0.7613945312046596,2025-06-19,2025-12-26
ENTERO,1d,456,48.24561403508772,1.7418584536487867,2.443712939244771,0.44615307613816396,-0.010208187114127314,0.5911281842430907,0.436930005802457,0.5282754040604175,0.2819982464063872,2024-02-16,2025-12-26
EPACK,1d,471,47.13375796178344,2.2765227880472882,2.940108001192092,0.46009834623222196,0.11076037030115332,0.8070820854361643,0.42666983912178824,0.5164690939455757,0.6097815429258225,2024-01-30,2025-12-26
EPACKPEB,1d,58,56.89655172413793,2.777851197724861,4.211795369833431,0.48353248580090247,0.7277437129317702,0.7129805561401027,0.44117876705727427,0.6881839919916508,0.0,2025-10-01,2025-12-26
EPIGRAL,1d,966,44.927536231884055,2.027473362201688,2.8605035797082015,0.4596078677551885,0.09529106933649824,0.5603869948977221,0.418169522589816,0.48078304863418597,0.4172901868442938,2021-12-28,2025-12-26
EPL,1d,964,47.406639004149376,1.5006557811550083,2.116624777428922,0.4770512252404044,0.02953050416365381,0.6752518802390434,0.442710588657551,0.5056280651056267,0.32995700151117086,2021-12-28,2025-12-26
EQUAL200,1d,187,56.68449197860963,0.7876362371606671,1.2271060261896674,0.5227634543205287,0.09602381743948173,0.24422769425846683,0.4951835472851503,0.6358151448239078,0.20555301787075905,2025-03-17,2025-12-26
EQUAL50,1d,141,51.773049645390074,0.63246754190449,0.750724309118047,0.5827445864766894,0.041394514123357797,0.486848680631975,0.43588103024866454,0.5986394390087862,0.04796944395887444,2025-05-16,2025-12-26
EQUAL50ADD,1d,938,54.58422174840085,0.7363291378092462,0.9860271827368791,0.595037949806944,0.06689012503770858,0.539179491788463,0.5138563727939348,0.5774540980962871,0.2324617978873108,2021-12-29,2025-12-26
EQUITASBNK,1d,968,46.79752066115702,1.5266228735569973,2.0642368023729647,0.470490624002473,0.02896270797395155,0.6811996931492335,0.4367300131841234,0.4994735821342906,0.30853297996237694,2021-12-28,2025-12-26
ERIS,1d,961,51.09261186264308,1.2524202430414806,1.6951093145379812,0.4888236939821603,0.09234340865767451,0.579268339721577,0.4793402133965535,0.5424250172900172,0.32351229891130323,2021-12-28,2025-12-24
ESABINDIA,1d,963,47.559709241952234,1.5579981282360922,2.104585463809355,0.47538843645008144,0.08796022215082112,0.2659539973046475,0.4442142070524775,0.5071739003686347,0.3416619426464511,2021-12-28,2025-12-26
ESAFSFB,1d,507,43.873517786561266,1.4904198327513993,2.129814276986434,0.4512150271987845,-0.16707253809089584,0.49557978729917834,0.39611949748713543,0.4822741055456497,0.35134203542178466,2023-11-10,2025-12-26
ESCORTS,1d,965,50.67357512953368,1.3826263692549534,1.8824598912982398,0.4907115772680707,0.08932477179601611,0.29061215985719324,0.4752271795791805,0.5381909065145627,0.3040422218068489,2021-12-28,2025-12-26
ESENSEX,1d,21,42.857142857142854,0.6187368569834645,0.7449501621161024,0.29946278373550156,-0.14778347571843528,0.61605038628068,0.24469699486521046,0.6345378370296754,0.0,2025-11-27,2025-12-26
ESG,1d,916,54.366812227074234,0.7993521864496783,1.0213508934848021,0.6381833026441508,0.04783299911839,0.37809367062256183,0.5112962756861373,0.5756752202757761,0.14404208008585262,2021-12-28,2025-12-26
ESILVER,1d,501,55.28942115768463,1.0677022489748011,1.4654041275522955,0.5231179918858241,0.23772147836938823,0.7027789284459819,0.5091183217222741,0.5958651027815702,0.28105263708270156,2023-11-24,2025-12-26
ESSENTIA,1d,747,41.53225806451613,2.7889901807784567,4.140236795525451,0.40081335589378375,0.06244642405119339,0.36348071896130957,0.38043638758644455,0.451078735402167,3.5009800105647524,2022-01-03,2025-12-26
ESTER,1d,977,45.8546571136131,1.9455661035048049,2.895707797674732,0.4566490674685359,0.02740272492738413,0.7058453050043296,0.4275247154183915,0.48989314287799407,0.3125730835961016,2021-12-28,2025-12-26
ETERNAL,1d,979,52.093973442288046,1.9568730343873757,2.820307551328641,0.5201195979712127,0.12211932644839743,0.6770625741539592,0.48962554142224124,0.5520902345481693,0.562384271305543,2021-12-28,2025-12-26
ETHOSLTD,1d,866,51.61662817551963,1.7277906080724077,2.365146491995604,0.48155022503780354,0.18291404386705876,0.37451948549135794,0.4828840437346843,0.5493057250691992,0.26728260946388344,2022-05-30,2025-12-26
EUREKAFORB,1d,314,46.81528662420382,1.4690184865423512,1.9963754791437835,0.433434491703129,0.08523914766869646,0.7157294125278999,0.4136786912306543,0.523396883521046,0.4317127317643294,2024-09-11,2025-12-26
EUROBOND,1d,895,46.74887892376682,2.0268108493876267,2.9638960607259097,0.4491809259294499,0.15172307183457928,0.7047787143182631,0.434954801154578,0.5003016102467234,0.330437573614407,2021-12-29,2025-12-26
EUROPRATIK,1d,64,59.375,1.8113937804741724,2.6348434956115696,0.5259005566369261,0.33703742179495033,0.7881829177207671,0.471449865045497,0.7054327556474111,0.06148383982704423,2025-09-24,2025-12-26
EVEREADY,1d,949,44.30379746835443,1.5445472590093052,2.209706903306598,0.4482194099997593,0.03655099079586986,0.7166190542260058,0.41170921371876973,0.47482652920316176,0.496219257581199,2021-12-28,2025-12-26
EVERESTIND,1d,975,45.01541623843782,2.0019685041922046,2.7412266020078273,0.454245912865883,0.037557854609368266,0.6556772411903826,0.41915025576251697,0.4815501239100931,0.550020538539364,2021-12-28,2025-12-26
EVIETF,1d,169,49.112426035502956,0.8386623077291478,1.0720517298755863,0.5018277479703581,0.10931453260645686,0.20112674063428915,0.4167908644709145,0.565852202938783,0.11365880770495665,2025-04-15,2025-12-26
EVINDIA,1d,349,48.99713467048711,0.8969572042863758,1.1670062444247233,0.5330498102721434,-0.011762728829413404,0.3275428150430087,0.4379190720726326,0.5422419973704262,0.1737924008322802,2024-07-16,2025-12-26
EXCELINDUS,1d,980,46.42857142857143,1.8622390410908738,2.7023334094284786,0.4791644914008242,0.04375082846733824,0.6010630555972758,0.4332608872587093,0.49558944799851107,0.43539621587316896,2021-12-28,2025-12-26
EXCELSOFT,1d,22,27.272727272727273,3.4102404053055158,4.176656980132594,0.3624758459833666,-1.7128604835016175,0.5848030184887509,0.1315058201581444,0.4815212369900198,0.0,2025-11-26,2025-12-26
EXICOM,1d,443,40.63205417607224,2.556672067988674,3.5347647550308507,0.43045472716754535,-0.0706614387225061,0.7451269368130558,0.3615791560648838,0.4526726951504014,0.8180498762927914,2024-03-05,2025-12-26
EXIDEIND,1d,956,50.0,1.239466950136961,1.7777844676826633,0.5385045220236299,0.09761692377441156,0.6468568004432276,0.4683680262604828,0.5316319737395172,0.34475252617790936,2021-12-28,2025-12-26
EXPLEOSOL,1d,967,44.88107549120993,1.6511485660990535,2.2751564073666177,0.4630354029479447,-0.03521754576858788,0.5640518829650686,0.4177256572085871,0.48030096216989837,0.4106287400793641,2021-12-28,2025-12-26
FABTECH,1d,56,50.0,2.440220401243732,3.369199431905904,0.3446223331864767,0.2232919052418532,0.737128783432845,0.37331520958682995,0.62668479041317,0.0,2025-10-07,2025-12-26
FACT,1d,975,48.51282051282051,2.3325652159212282,3.5443408834468153,0.44712951405480156,0.27428381171887356,0.6884740611663407,0.4538769058914539,0.5164962372197502,0.8520808477205939,2021-12-28,2025-12-26
FAIRCHEMOR,1d,979,45.35240040858018,1.9362871873315501,2.877729302024608,0.455405629285401,-0.043453729434772013,0.5630539830946923,0.42258080461767145,0.4848305218870269,0.34215484675403873,2021-12-28,2025-12-26
FAZE3Q,1d,763,45.085190039318476,2.1284706186919373,3.0347586084982763,0.4467675081170217,0.09249642168881414,0.7403899979841416,0.41587923416233646,0.48631699515020993,0.3845377119220744,2022-11-18,2025-12-26
FCL,1d,979,48.00817160367722,1.9878296679244527,2.8464372460565937,0.4512459973932442,0.10587077972115046,0.6556612726796939,0.4489246222266397,0.5113945177039454,0.4104106876619286,2021-12-28,2025-12-24
FCSSOFT,1d,806,38.83374689826303,2.880955635688014,3.8475494116754185,0.41269100420927285,-0.03001808703129929,0.37511945581277556,0.35529566130889406,0.4224386511788813,1.1718901185384203,2021-12-28,2025-12-26
FDC,1d,960,46.61105318039625,1.2587293457649082,1.6955986314916034,0.4665516913178537,0.057475719400443506,0.7205217854232175,0.4347354282356889,0.4977560636150993,0.29915408767004936,2021-12-28,2025-12-26
FEDERALBNK,1d,959,52.659019812304486,1.1575087327262437,1.59788932145871,0.5471384238313843,0.13647138401812903,0.6600808527112128,0.49494596433944776,0.5580222497468568,0.4091559744920013,2021-12-28,2025-12-26
FEDFINA,1d,502,43.625498007968126,1.3073544258400553,1.7600231912132978,0.44968735893041445,0.02705541424319899,0.7531855448978909,0.3935188071293338,0.47995937260123794,0.29474192496193113,2023-11-30,2025-12-26
FIBERWEB,1d,926,43.027027027027025,2.2021386534405605,3.1775243171164016,0.43768323335826254,0.01965790767828178,0.6546741027110035,0.39871609180732265,0.4624012397161577,0.3432215373958587,2022-02-16,2025-12-26
FIEMIND,1d,967,50.46535677352637,1.7342978269185714,2.413757010128417,0.4907885728900394,0.17089527449720288,0.5780713018796092,0.47318424837722384,0.5360860589520048,0.28162440436994474,2021-12-28,2025-12-26
FILATEX,1d,975,44.717948717948715,1.8993552036487087,2.644381680723152,0.44206064487765273,0.03911744492148067,0.6987739005194875,0.41623790460450993,0.4785356726525254,0.403882609371702,2021-12-28,2025-12-26
FILATFASH,1d,349,38.108882521489974,3.275707717144462,4.006610901216482,0.46051369607830683,-0.5127982297248557,0.24750599792227723,0.3316919836590123,0.4330749825943999,0.6574274897815302,2024-05-06,2025-12-26
FINCABLES,1d,969,46.749226006191954,1.6619742172636696,2.3867403357746295,0.46759953039859015,0.06607817094885046,0.6055368895858168,0.43626692656308935,0.498974329567405,0.40086407561128473,2021-12-28,2025-12-26
FINEORG,1d,965,45.284974093264246,1.5424641477571621,2.1538784124926194,0.4506805832988167,0.03332968727450027,0.21275703989073494,0.421691734777475,0.48438166256632176,0.2801390843092853,2021-12-28,2025-12-26
FINIETF,1d,725,55.172413793103445,0.8934471056417423,1.2667585543110451,0.59937347732875,0.07095640668905877,0.34493669095689067,0.51534499607358,0.5875580215368309,0.28111030609870874,2022-11-30,2025-12-26
FINKURVE,1d,59,44.827586206896555,1.8229681799258581,2.6432721613662364,0.3893015997644318,-0.16988614472995223,0.7390662827497045,0.32749651292941145,0.5754814177838947,0.0,2025-10-01,2025-12-26
FINOPB,1d,974,46.09053497942387,1.9137627539091135,2.842850787384357,0.4389805201621752,0.0023803470235417485,0.6902223408627727,0.42978333693793536,0.4923351708198812,0.34946874704693076,2021-12-28,2025-12-26
FINPIPE,1d,961,45.369406867845996,1.6003124127730184,2.162048111007338,0.460449561570159,0.008803589128017498,0.721732482782767,0.4224635854586353,0.4852932940125649,0.34837063075202307,2021-12-28,2025-12-26
FIRSTCRY,1d,339,40.41297935103245,2.0992023196250944,3.0155541725137636,0.4390305000214861,-0.20587628240888803,0.7109579430034562,0.3532477098903691,0.4571603619422207,0.3750027296738988,2024-08-13,2025-12-26
FISCHER,1d,113,50.442477876106196,2.7450420196596634,4.089555848580077,0.4970059456833787,-0.4567285728350431,0.7054515514083339,0.4136203069022564,0.5949382886664452,1.5199131155721508,2025-07-10,2025-12-26
FIVESTAR,1d,745,48.79032258064516,1.6946056728453442,2.361103636569743,0.46977935239579943,0.04499886065673601,0.6855428372873669,0.4521396581183726,0.5237910737371434,0.3129655811534293,2022-11-21,2025-12-26
FLAIR,1d,505,45.742574257425744,1.6702598589249094,2.2801949788237965,0.43573271104883465,-0.04655130579535842,0.7725573891745927,0.41445925389291205,0.5010350767592987,0.48188528184305546,2023-12-01,2025-12-26
FLEXIADD,1d,47,48.93617021276596,0.6199973403665496,0.7236557421559675,0.3054539231919137,0.014026536545517807,0.04754260697123069,0.3527532433660351,0.6275778241062712,0.0,2025-10-16,2025-12-26
FLEXITUFF,1d,964,45.943097997892515,2.6568426633442837,3.3418235573062236,0.4524598792274778,0.0074585727466557165,0.6898119454949855,0.4279508451697221,0.49123824145286027,0.7232691131683185,2021-12-28,2025-12-26
FLUOROCHEM,1d,975,49.64102564102564,1.6961039114243401,2.2519265925674454,0.4968126593960763,0.06953777411085607,0.2883344485077456,0.4651016790160023,0.5277470107004952,0.3620565092530393,2021-12-28,2025-12-26
FMCGIETF,1d,940,51.702127659574465,0.7368417686294758,0.9262765630754511,0.5643235105667971,0.05190619359540551,0.40069921060713365,0.48507145132053736,0.548832542739483,0.1556335588131812,2021-12-28,2025-12-26
FMGOETZE,1d,951,47.63406940063091,1.3200535656087276,1.887614405803764,0.4640851872926718,0.09956671745894866,0.7065003474380452,0.44475657887632086,0.5081151854037438,0.44981512612846936,2021-12-28,2025-12-26
FMNL,1d,968,48.69655891553702,2.4797110509736906,3.167427946689824,0.47493466441134247,0.047287741991743876,0.5267205116221217,0.4554456289031546,0.5185895602702255,0.6020153115740845,2021-12-28,2025-12-26
FOCUS,1d,976,46.91991786447639,2.30002200753346,3.0055218473018837,0.46117951649369565,0.20768268284304753,0.753990608158757,0.43803998727023685,0.500600381476603,0.546587856196374,2021-12-28,2025-12-26
FOODSIN,1d,978,45.28688524590164,2.115400764401529,3.0097009958349625,0.42315061512897795,0.029621235335611385,0.7347661453368501,0.4218850065158839,0.48422226633311527,0.4490270572446853,2021-12-28,2025-12-26
FORCEMOT,1d,895,48.71508379888268,2.2239738275190932,3.2675323076514537,0.49555819191202466,0.3560628816623291,0.3385080395752076,0.45452879399072726,0.5198827152229094,0.6163896840550901,2021-12-28,2025-12-26
FORTIS,1d,971,49.63954685890834,1.329135047131118,1.761825863532357,0.5193805119227418,0.13625568234722976,0.7259902487569491,0.4650228176405934,0.5277965285998626,0.5685109789955567,2021-12-28,2025-12-26
FOSECOIND,1d,975,47.38461538461539,1.736344206914525,2.4968411749714607,0.4917059822565282,0.1583754949634362,0.34287749328267736,0.44266804121693165,0.5052295552889791,0.29187439558890993,2021-12-28,2025-12-26
FSL,1d,971,49.84552008238929,1.640887651482546,2.278569100672433,0.49515079069021584,0.09515901228336247,0.6859199367394634,0.46707376980367604,0.5298488071565194,0.372904689362471,2021-12-28,2025-12-26
